"Gender"	"Age"	"region"	"date"	"value type"	"value"	"flag"
"Male"	"Age 0 - 4"	"Northern Ireland"	"2019"	"number"	61906	""
"Male"	"Age 0 - 4"	"Northern Ireland"	"2020"	"number"	60669	""
"Male"	"Age 0 - 4"	"Northern Ireland"	"2021"	"number"	58049	""
"Male"	"Age 0 - 4"	"Northern Ireland"	"2022"	"number"		"-"
"Male"	"Aged 5-9"	"North East"	"1991"	"number"	86961	""
"Male"	"Aged 5-9"	"North East"	"1992"	"number"	87458	""
"Male"	"Aged 5-9"	"North East"	"1993"	"number"	88175	""
"Male"	"Aged 5-9"	"North East"	"1994"	"number"	88302	""
"Male"	"Aged 5-9"	"North East"	"1995"	"number"	87756	""
"Male"	"Aged 5-9"	"North East"	"1996"	"number"	87463	""
"Male"	"Aged 5-9"	"North East"	"1997"	"number"	87338	""
"Male"	"Aged 5-9"	"North East"	"1998"	"number"	86142	""
"Male"	"Aged 5-9"	"North East"	"1999"	"number"	85046	""
"Male"	"Aged 5-9"	"North East"	"2000"	"number"	83447	""
"Male"	"Aged 5-9"	"North East"	"2001"	"number"	81118	""
"Male"	"Aged 5-9"	"North East"	"2002"	"number"	79049	""
"Male"	"Aged 5-9"	"North East"	"2003"	"number"	77748	""
"Male"	"Aged 5-9"	"North East"	"2004"	"number"	76220	""
"Male"	"Aged 5-9"	"North East"	"2005"	"number"	74755	""
"Male"	"Aged 5-9"	"North East"	"2006"	"number"	72832	""
"Male"	"Aged 5-9"	"North East"	"2007"	"number"	70954	""
"Male"	"Aged 5-9"	"North East"	"2008"	"number"	69869	""
"Male"	"Aged 5-9"	"North East"	"2009"	"number"	69285	""
"Male"	"Aged 5-9"	"North East"	"2010"	"number"	69172	""
"Male"	"Aged 5-9"	"North East"	"2011"	"number"	70393	""
"Male"	"Aged 5-9"	"North East"	"2012"	"number"	71945	""
"Male"	"Aged 5-9"	"North East"	"2013"	"number"	73687	""
"Male"	"Aged 5-9"	"North East"	"2014"	"number"	75162	""
"Male"	"Aged 5-9"	"North East"	"2015"	"number"	76628	""
"Male"	"Aged 5-9"	"North East"	"2016"	"number"	77875	""
"Male"	"Aged 5-9"	"North East"	"2017"	"number"	78880	""
"Male"	"Aged 5-9"	"North East"	"2018"	"number"	79107	""
"Male"	"Aged 5-9"	"North East"	"2019"	"number"	79081	""
"Male"	"Aged 5-9"	"North East"	"2020"	"number"	78195	""
"Male"	"Aged 5-9"	"North East"	"2021"	"number"	77343	""
"Male"	"Aged 5-9"	"North East"	"2022"	"number"	77475	""
"Male"	"Aged 5-9"	"North West"	"1991"	"number"	232965	""
"Male"	"Aged 5-9"	"North West"	"1992"	"number"	234560	""
"Male"	"Aged 5-9"	"North West"	"1993"	"number"	237602	""
"Male"	"Aged 5-9"	"North West"	"1994"	"number"	239715	""
"Male"	"Aged 5-9"	"North West"	"1995"	"number"	239823	""
"Male"	"Aged 5-9"	"North West"	"1996"	"number"	241016	""
"Male"	"Aged 5-9"	"North West"	"1997"	"number"	241832	""
"Male"	"Aged 5-9"	"North West"	"1998"	"number"	239021	""
"Male"	"Aged 5-9"	"North West"	"1999"	"number"	236175	""
"Male"	"Aged 5-9"	"North West"	"2000"	"number"	231657	""
"Male"	"Aged 5-9"	"North West"	"2001"	"number"	224999	""
"Male"	"Aged 5-9"	"North West"	"2002"	"number"	220757	""
"Male"	"Aged 5-9"	"North West"	"2003"	"number"	217417	""
"Male"	"Aged 5-9"	"North West"	"2004"	"number"	214406	""
"Male"	"Aged 5-9"	"North West"	"2005"	"number"	210899	""
"Male"	"Aged 5-9"	"North West"	"2006"	"number"	206730	""
"Male"	"Aged 5-9"	"North West"	"2007"	"number"	201412	""
"Male"	"Aged 5-9"	"North West"	"2008"	"number"	198626	""
"Male"	"Aged 5-9"	"North West"	"2009"	"number"	197721	""
"Male"	"Aged 5-9"	"North West"	"2010"	"number"	198643	""
"Male"	"Aged 5-9"	"North West"	"2011"	"number"	202385	""
"Male"	"Aged 5-9"	"North West"	"2012"	"number"	208220	""
"Male"	"Aged 5-9"	"North West"	"2013"	"number"	214947	""
"Male"	"Aged 5-9"	"North West"	"2014"	"number"	219731	""
"Male"	"Aged 5-9"	"North West"	"2015"	"number"	224007	""
"Male"	"Aged 5-9"	"North West"	"2016"	"number"	227418	""
"Male"	"Aged 5-9"	"North West"	"2017"	"number"	230644	""
"Male"	"Aged 5-9"	"North West"	"2018"	"number"	231441	""
"Male"	"Aged 5-9"	"North West"	"2019"	"number"	230995	""
"Male"	"Aged 5-9"	"North West"	"2020"	"number"	229320	""
"Male"	"Aged 5-9"	"North West"	"2021"	"number"	227333	""
"Male"	"Aged 5-9"	"North West"	"2022"	"number"	228680	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1991"	"number"	162370	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1992"	"number"	164421	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1993"	"number"	167446	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1994"	"number"	169612	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1995"	"number"	170725	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1996"	"number"	172239	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1997"	"number"	172875	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1998"	"number"	171797	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"1999"	"number"	170305	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2000"	"number"	167546	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2001"	"number"	164178	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2002"	"number"	161755	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2003"	"number"	159648	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2004"	"number"	158046	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2005"	"number"	155779	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2006"	"number"	152201	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2007"	"number"	149670	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2008"	"number"	148018	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2009"	"number"	147842	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2010"	"number"	148952	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2011"	"number"	152399	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2012"	"number"	156254	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2013"	"number"	161097	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2014"	"number"	164413	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2015"	"number"	167416	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2016"	"number"	169901	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2017"	"number"	171816	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2018"	"number"	171406	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2019"	"number"	170130	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2020"	"number"	168018	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2021"	"number"	166353	""
"Male"	"Aged 5-9"	"Yorkshire and The Humber"	"2022"	"number"	166919	""
"Male"	"Aged 5-9"	"East Midlands"	"1991"	"number"	129755	""
"Male"	"Aged 5-9"	"East Midlands"	"1992"	"number"	131637	""
"Male"	"Aged 5-9"	"East Midlands"	"1993"	"number"	134094	""
"Male"	"Aged 5-9"	"East Midlands"	"1994"	"number"	136040	""
"Male"	"Aged 5-9"	"East Midlands"	"1995"	"number"	137666	""
"Male"	"Aged 5-9"	"East Midlands"	"1996"	"number"	139910	""
"Male"	"Aged 5-9"	"East Midlands"	"1997"	"number"	141389	""
"Male"	"Aged 5-9"	"East Midlands"	"1998"	"number"	140780	""
"Male"	"Aged 5-9"	"East Midlands"	"1999"	"number"	140645	""
"Male"	"Aged 5-9"	"East Midlands"	"2000"	"number"	139105	""
"Male"	"Aged 5-9"	"East Midlands"	"2001"	"number"	136464	""
"Male"	"Aged 5-9"	"East Midlands"	"2002"	"number"	135217	""
"Male"	"Aged 5-9"	"East Midlands"	"2003"	"number"	134372	""
"Male"	"Aged 5-9"	"East Midlands"	"2004"	"number"	133415	""
"Male"	"Aged 5-9"	"East Midlands"	"2005"	"number"	131839	""
"Male"	"Aged 5-9"	"East Midlands"	"2006"	"number"	129624	""
"Male"	"Aged 5-9"	"East Midlands"	"2007"	"number"	127398	""
"Male"	"Aged 5-9"	"East Midlands"	"2008"	"number"	125914	""
"Male"	"Aged 5-9"	"East Midlands"	"2009"	"number"	125156	""
"Male"	"Aged 5-9"	"East Midlands"	"2010"	"number"	125095	""
"Male"	"Aged 5-9"	"East Midlands"	"2011"	"number"	127267	""
"Male"	"Aged 5-9"	"East Midlands"	"2012"	"number"	130966	""
"Male"	"Aged 5-9"	"East Midlands"	"2013"	"number"	135277	""
"Male"	"Aged 5-9"	"East Midlands"	"2014"	"number"	138375	""
"Male"	"Aged 5-9"	"East Midlands"	"2015"	"number"	141645	""
"Male"	"Aged 5-9"	"East Midlands"	"2016"	"number"	144668	""
"Male"	"Aged 5-9"	"East Midlands"	"2017"	"number"	147750	""
"Male"	"Aged 5-9"	"East Midlands"	"2018"	"number"	147350	""
"Male"	"Aged 5-9"	"East Midlands"	"2019"	"number"	146939	""
"Male"	"Aged 5-9"	"East Midlands"	"2020"	"number"	145771	""
"Male"	"Aged 5-9"	"East Midlands"	"2021"	"number"	144077	""
"Male"	"Aged 5-9"	"East Midlands"	"2022"	"number"	144544	""
"Male"	"Aged 5-9"	"West Midlands"	"1991"	"number"	175694	""
"Male"	"Aged 5-9"	"West Midlands"	"1992"	"number"	177561	""
"Male"	"Aged 5-9"	"West Midlands"	"1993"	"number"	179679	""
"Male"	"Aged 5-9"	"West Midlands"	"1994"	"number"	181636	""
"Male"	"Aged 5-9"	"West Midlands"	"1995"	"number"	182983	""
"Male"	"Aged 5-9"	"West Midlands"	"1996"	"number"	185240	""
"Male"	"Aged 5-9"	"West Midlands"	"1997"	"number"	185597	""
"Male"	"Aged 5-9"	"West Midlands"	"1998"	"number"	184143	""
"Male"	"Aged 5-9"	"West Midlands"	"1999"	"number"	182677	""
"Male"	"Aged 5-9"	"West Midlands"	"2000"	"number"	179127	""
"Male"	"Aged 5-9"	"West Midlands"	"2001"	"number"	174931	""
"Male"	"Aged 5-9"	"West Midlands"	"2002"	"number"	173759	""
"Male"	"Aged 5-9"	"West Midlands"	"2003"	"number"	173255	""
"Male"	"Aged 5-9"	"West Midlands"	"2004"	"number"	172343	""
"Male"	"Aged 5-9"	"West Midlands"	"2005"	"number"	171373	""
"Male"	"Aged 5-9"	"West Midlands"	"2006"	"number"	168456	""
"Male"	"Aged 5-9"	"West Midlands"	"2007"	"number"	165138	""
"Male"	"Aged 5-9"	"West Midlands"	"2008"	"number"	163749	""
"Male"	"Aged 5-9"	"West Midlands"	"2009"	"number"	163950	""
"Male"	"Aged 5-9"	"West Midlands"	"2010"	"number"	165122	""
"Male"	"Aged 5-9"	"West Midlands"	"2011"	"number"	168070	""
"Male"	"Aged 5-9"	"West Midlands"	"2012"	"number"	172688	""
"Male"	"Aged 5-9"	"West Midlands"	"2013"	"number"	177971	""
"Male"	"Aged 5-9"	"West Midlands"	"2014"	"number"	181627	""
"Male"	"Aged 5-9"	"West Midlands"	"2015"	"number"	184542	""
"Male"	"Aged 5-9"	"West Midlands"	"2016"	"number"	188340	""
"Male"	"Aged 5-9"	"West Midlands"	"2017"	"number"	191546	""
"Male"	"Aged 5-9"	"West Midlands"	"2018"	"number"	192474	""
"Male"	"Aged 5-9"	"West Midlands"	"2019"	"number"	192083	""
"Male"	"Aged 5-9"	"West Midlands"	"2020"	"number"	190437	""
"Male"	"Aged 5-9"	"West Midlands"	"2021"	"number"	188485	""
"Male"	"Aged 5-9"	"West Midlands"	"2022"	"number"	189261	""
"Male"	"Aged 5-9"	"East"	"1991"	"number"	163974	""
"Male"	"Aged 5-9"	"East"	"1992"	"number"	165026	""
"Male"	"Aged 5-9"	"East"	"1993"	"number"	168201	""
"Male"	"Aged 5-9"	"East"	"1994"	"number"	171108	""
"Male"	"Aged 5-9"	"East"	"1995"	"number"	173536	""
"Male"	"Aged 5-9"	"East"	"1996"	"number"	176347	""
"Male"	"Aged 5-9"	"East"	"1997"	"number"	177795	""
"Male"	"Aged 5-9"	"East"	"1998"	"number"	177912	""
"Male"	"Aged 5-9"	"East"	"1999"	"number"	179187	""
"Male"	"Aged 5-9"	"East"	"2000"	"number"	178054	""
"Male"	"Aged 5-9"	"East"	"2001"	"number"	175593	""
"Male"	"Aged 5-9"	"East"	"2002"	"number"	176175	""
"Male"	"Aged 5-9"	"East"	"2003"	"number"	176049	""
"Male"	"Aged 5-9"	"East"	"2004"	"number"	174660	""
"Male"	"Aged 5-9"	"East"	"2005"	"number"	173117	""
"Male"	"Aged 5-9"	"East"	"2006"	"number"	170949	""
"Male"	"Aged 5-9"	"East"	"2007"	"number"	167760	""
"Male"	"Aged 5-9"	"East"	"2008"	"number"	166114	""
"Male"	"Aged 5-9"	"East"	"2009"	"number"	166198	""
"Male"	"Aged 5-9"	"East"	"2010"	"number"	166869	""
"Male"	"Aged 5-9"	"East"	"2011"	"number"	169713	""
"Male"	"Aged 5-9"	"East"	"2012"	"number"	174568	""
"Male"	"Aged 5-9"	"East"	"2013"	"number"	180567	""
"Male"	"Aged 5-9"	"East"	"2014"	"number"	185215	""
"Male"	"Aged 5-9"	"East"	"2015"	"number"	190185	""
"Male"	"Aged 5-9"	"East"	"2016"	"number"	194401	""
"Male"	"Aged 5-9"	"East"	"2017"	"number"	197427	""
"Male"	"Aged 5-9"	"East"	"2018"	"number"	197209	""
"Male"	"Aged 5-9"	"East"	"2019"	"number"	196835	""
"Male"	"Aged 5-9"	"East"	"2020"	"number"	195450	""
"Male"	"Aged 5-9"	"East"	"2021"	"number"	194352	""
"Male"	"Aged 5-9"	"East"	"2022"	"number"	195420	""
"Male"	"Aged 5-9"	"London"	"1991"	"number"	211494	""
"Male"	"Aged 5-9"	"London"	"1992"	"number"	214345	""
"Male"	"Aged 5-9"	"London"	"1993"	"number"	219447	""
"Male"	"Aged 5-9"	"London"	"1994"	"number"	224318	""
"Male"	"Aged 5-9"	"London"	"1995"	"number"	226826	""
"Male"	"Aged 5-9"	"London"	"1996"	"number"	233313	""
"Male"	"Aged 5-9"	"London"	"1997"	"number"	236774	""
"Male"	"Aged 5-9"	"London"	"1998"	"number"	237933	""
"Male"	"Aged 5-9"	"London"	"1999"	"number"	236944	""
"Male"	"Aged 5-9"	"London"	"2000"	"number"	234523	""
"Male"	"Aged 5-9"	"London"	"2001"	"number"	231044	""
"Male"	"Aged 5-9"	"London"	"2002"	"number"	231862	""
"Male"	"Aged 5-9"	"London"	"2003"	"number"	232423	""
"Male"	"Aged 5-9"	"London"	"2004"	"number"	232530	""
"Male"	"Aged 5-9"	"London"	"2005"	"number"	232023	""
"Male"	"Aged 5-9"	"London"	"2006"	"number"	230365	""
"Male"	"Aged 5-9"	"London"	"2007"	"number"	230089	""
"Male"	"Aged 5-9"	"London"	"2008"	"number"	232260	""
"Male"	"Aged 5-9"	"London"	"2009"	"number"	236021	""
"Male"	"Aged 5-9"	"London"	"2010"	"number"	241279	""
"Male"	"Aged 5-9"	"London"	"2011"	"number"	248119	""
"Male"	"Aged 5-9"	"London"	"2012"	"number"	259614	""
"Male"	"Aged 5-9"	"London"	"2013"	"number"	270421	""
"Male"	"Aged 5-9"	"London"	"2014"	"number"	278261	""
"Male"	"Aged 5-9"	"London"	"2015"	"number"	284562	""
"Male"	"Aged 5-9"	"London"	"2016"	"number"	289105	""
"Male"	"Aged 5-9"	"London"	"2017"	"number"	290289	""
"Male"	"Aged 5-9"	"London"	"2018"	"number"	287367	""
"Male"	"Aged 5-9"	"London"	"2019"	"number"	283470	""
"Male"	"Aged 5-9"	"London"	"2020"	"number"	277568	""
"Male"	"Aged 5-9"	"London"	"2021"	"number"	270127	""
"Male"	"Aged 5-9"	"London"	"2022"	"number"	266949	""
"Male"	"Aged 5-9"	"South East"	"1991"	"number"	239816	""
"Male"	"Aged 5-9"	"South East"	"1992"	"number"	242582	""
"Male"	"Aged 5-9"	"South East"	"1993"	"number"	246662	""
"Male"	"Aged 5-9"	"South East"	"1994"	"number"	251138	""
"Male"	"Aged 5-9"	"South East"	"1995"	"number"	254483	""
"Male"	"Aged 5-9"	"South East"	"1996"	"number"	258647	""
"Male"	"Aged 5-9"	"South East"	"1997"	"number"	262120	""
"Male"	"Aged 5-9"	"South East"	"1998"	"number"	261495	""
"Male"	"Aged 5-9"	"South East"	"1999"	"number"	264287	""
"Male"	"Aged 5-9"	"South East"	"2000"	"number"	262811	""
"Male"	"Aged 5-9"	"South East"	"2001"	"number"	259783	""
"Male"	"Aged 5-9"	"South East"	"2002"	"number"	257835	""
"Male"	"Aged 5-9"	"South East"	"2003"	"number"	256993	""
"Male"	"Aged 5-9"	"South East"	"2004"	"number"	255808	""
"Male"	"Aged 5-9"	"South East"	"2005"	"number"	254442	""
"Male"	"Aged 5-9"	"South East"	"2006"	"number"	251893	""
"Male"	"Aged 5-9"	"South East"	"2007"	"number"	248342	""
"Male"	"Aged 5-9"	"South East"	"2008"	"number"	246137	""
"Male"	"Aged 5-9"	"South East"	"2009"	"number"	245826	""
"Male"	"Aged 5-9"	"South East"	"2010"	"number"	246977	""
"Male"	"Aged 5-9"	"South East"	"2011"	"number"	251636	""
"Male"	"Aged 5-9"	"South East"	"2012"	"number"	260322	""
"Male"	"Aged 5-9"	"South East"	"2013"	"number"	268754	""
"Male"	"Aged 5-9"	"South East"	"2014"	"number"	274743	""
"Male"	"Aged 5-9"	"South East"	"2015"	"number"	281004	""
"Male"	"Aged 5-9"	"South East"	"2016"	"number"	286605	""
"Male"	"Aged 5-9"	"South East"	"2017"	"number"	289634	""
"Male"	"Aged 5-9"	"South East"	"2018"	"number"	289479	""
"Male"	"Aged 5-9"	"South East"	"2019"	"number"	287600	""
"Male"	"Aged 5-9"	"South East"	"2020"	"number"	285029	""
"Male"	"Aged 5-9"	"South East"	"2021"	"number"	282095	""
"Male"	"Aged 5-9"	"South East"	"2022"	"number"	282486	""
"Male"	"Aged 5-9"	"South West"	"1991"	"number"	141608	""
"Male"	"Aged 5-9"	"South West"	"1992"	"number"	143558	""
"Male"	"Aged 5-9"	"South West"	"1993"	"number"	146524	""
"Male"	"Aged 5-9"	"South West"	"1994"	"number"	149855	""
"Male"	"Aged 5-9"	"South West"	"1995"	"number"	152019	""
"Male"	"Aged 5-9"	"South West"	"1996"	"number"	153604	""
"Male"	"Aged 5-9"	"South West"	"1997"	"number"	154975	""
"Male"	"Aged 5-9"	"South West"	"1998"	"number"	154170	""
"Male"	"Aged 5-9"	"South West"	"1999"	"number"	154166	""
"Male"	"Aged 5-9"	"South West"	"2000"	"number"	152836	""
"Male"	"Aged 5-9"	"South West"	"2001"	"number"	150885	""
"Male"	"Aged 5-9"	"South West"	"2002"	"number"	150693	""
"Male"	"Aged 5-9"	"South West"	"2003"	"number"	150278	""
"Male"	"Aged 5-9"	"South West"	"2004"	"number"	149462	""
"Male"	"Aged 5-9"	"South West"	"2005"	"number"	147565	""
"Male"	"Aged 5-9"	"South West"	"2006"	"number"	144897	""
"Male"	"Aged 5-9"	"South West"	"2007"	"number"	141440	""
"Male"	"Aged 5-9"	"South West"	"2008"	"number"	139758	""
"Male"	"Aged 5-9"	"South West"	"2009"	"number"	138444	""
"Male"	"Aged 5-9"	"South West"	"2010"	"number"	138318	""
"Male"	"Aged 5-9"	"South West"	"2011"	"number"	140517	""
"Male"	"Aged 5-9"	"South West"	"2012"	"number"	144747	""
"Male"	"Aged 5-9"	"South West"	"2013"	"number"	148665	""
"Male"	"Aged 5-9"	"South West"	"2014"	"number"	152001	""
"Male"	"Aged 5-9"	"South West"	"2015"	"number"	155539	""
"Male"	"Aged 5-9"	"South West"	"2016"	"number"	159006	""
"Male"	"Aged 5-9"	"South West"	"2017"	"number"	162019	""
"Male"	"Aged 5-9"	"South West"	"2018"	"number"	162226	""
"Male"	"Aged 5-9"	"South West"	"2019"	"number"	162052	""
"Male"	"Aged 5-9"	"South West"	"2020"	"number"	160190	""
"Male"	"Aged 5-9"	"South West"	"2021"	"number"	158909	""
"Male"	"Aged 5-9"	"South West"	"2022"	"number"	157620	""
"Male"	"Aged 5-9"	"Wales"	"1991"	"number"	95327	""
"Male"	"Aged 5-9"	"Wales"	"1992"	"number"	96327	""
"Male"	"Aged 5-9"	"Wales"	"1993"	"number"	97933	""
"Male"	"Aged 5-9"	"Wales"	"1994"	"number"	98963	""
"Male"	"Aged 5-9"	"Wales"	"1995"	"number"	98909	""
"Male"	"Aged 5-9"	"Wales"	"1996"	"number"	99516	""
"Male"	"Aged 5-9"	"Wales"	"1997"	"number"	99540	""
"Male"	"Aged 5-9"	"Wales"	"1998"	"number"	98852	""
"Male"	"Aged 5-9"	"Wales"	"1999"	"number"	97630	""
"Male"	"Aged 5-9"	"Wales"	"2000"	"number"	96238	""
"Male"	"Aged 5-9"	"Wales"	"2001"	"number"	94707	""
"Male"	"Aged 5-9"	"Wales"	"2002"	"number"	93803	""
"Male"	"Aged 5-9"	"Wales"	"2003"	"number"	92934	""
"Male"	"Aged 5-9"	"Wales"	"2004"	"number"	91870	""
"Male"	"Aged 5-9"	"Wales"	"2005"	"number"	90525	""
"Male"	"Aged 5-9"	"Wales"	"2006"	"number"	88963	""
"Male"	"Aged 5-9"	"Wales"	"2007"	"number"	86520	""
"Male"	"Aged 5-9"	"Wales"	"2008"	"number"	84824	""
"Male"	"Aged 5-9"	"Wales"	"2009"	"number"	83846	""
"Male"	"Aged 5-9"	"Wales"	"2010"	"number"	83483	""
"Male"	"Aged 5-9"	"Wales"	"2011"	"number"	84099	""
"Male"	"Aged 5-9"	"Wales"	"2012"	"number"	85959	""
"Male"	"Aged 5-9"	"Wales"	"2013"	"number"	88174	""
"Male"	"Aged 5-9"	"Wales"	"2014"	"number"	89975	""
"Male"	"Aged 5-9"	"Wales"	"2015"	"number"	91242	""
"Male"	"Aged 5-9"	"Wales"	"2016"	"number"	92513	""
"Male"	"Aged 5-9"	"Wales"	"2017"	"number"	93172	""
"Male"	"Aged 5-9"	"Wales"	"2018"	"number"	92572	""
"Male"	"Aged 5-9"	"Wales"	"2019"	"number"	91489	""
"Male"	"Aged 5-9"	"Wales"	"2020"	"number"	90893	""
"Male"	"Aged 5-9"	"Wales"	"2021"	"number"	89652	""
"Male"	"Aged 5-9"	"Wales"	"2022"	"number"	89212	""
"Male"	"Aged 5-9"	"Scotland"	"1991"	"number"	163586	""
"Male"	"Aged 5-9"	"Scotland"	"1992"	"number"	163441	""
"Male"	"Aged 5-9"	"Scotland"	"1993"	"number"	165369	""
"Male"	"Aged 5-9"	"Scotland"	"1994"	"number"	166660	""
"Male"	"Aged 5-9"	"Scotland"	"1995"	"number"	166081	""
"Male"	"Aged 5-9"	"Scotland"	"1996"	"number"	165674	""
"Male"	"Aged 5-9"	"Scotland"	"1997"	"number"	165907	""
"Male"	"Aged 5-9"	"Scotland"	"1998"	"number"	164004	""
"Male"	"Aged 5-9"	"Scotland"	"1999"	"number"	162755	""
"Male"	"Aged 5-9"	"Scotland"	"2000"	"number"	160183	""
"Male"	"Aged 5-9"	"Scotland"	"2001"	"number"	156355	""
"Male"	"Aged 5-9"	"Scotland"	"2002"	"number"	153941	""
"Male"	"Aged 5-9"	"Scotland"	"2003"	"number"	151685	""
"Male"	"Aged 5-9"	"Scotland"	"2004"	"number"	149860	""
"Male"	"Aged 5-9"	"Scotland"	"2005"	"number"	148061	""
"Male"	"Aged 5-9"	"Scotland"	"2006"	"number"	145123	""
"Male"	"Aged 5-9"	"Scotland"	"2007"	"number"	141761	""
"Male"	"Aged 5-9"	"Scotland"	"2008"	"number"	139130	""
"Male"	"Aged 5-9"	"Scotland"	"2009"	"number"	137905	""
"Male"	"Aged 5-9"	"Scotland"	"2010"	"number"	137817	""
"Male"	"Aged 5-9"	"Scotland"	"2011"	"number"	138593	""
"Male"	"Aged 5-9"	"Scotland"	"2012"	"number"	141136	""
"Male"	"Aged 5-9"	"Scotland"	"2013"	"number"	144631	""
"Male"	"Aged 5-9"	"Scotland"	"2014"	"number"	147327	""
"Male"	"Aged 5-9"	"Scotland"	"2015"	"number"	148894	""
"Male"	"Aged 5-9"	"Scotland"	"2016"	"number"	152292	""
"Male"	"Aged 5-9"	"Scotland"	"2017"	"number"	154124	""
"Male"	"Aged 5-9"	"Scotland"	"2018"	"number"	153846	""
"Male"	"Aged 5-9"	"Scotland"	"2019"	"number"	153297	""
"Male"	"Aged 5-9"	"Scotland"	"2020"	"number"	152847	""
"Male"	"Aged 5-9"	"Scotland"	"2021"	"number"	151029	""
"Male"	"Aged 5-9"	"Scotland"	"2022"	"number"		"-"
"Male"	"Aged 5-9"	"Northern Ireland"	"1991"	"number"	67026	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1992"	"number"	67937	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1993"	"number"	68513	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1994"	"number"	68614	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1995"	"number"	68406	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1996"	"number"	68136	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1997"	"number"	67446	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1998"	"number"	66306	""
"Male"	"Aged 5-9"	"Northern Ireland"	"1999"	"number"	65061	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2000"	"number"	64039	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2001"	"number"	62995	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2002"	"number"	62183	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2003"	"number"	61744	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2004"	"number"	61456	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2005"	"number"	60900	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2006"	"number"	59938	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2007"	"number"	58872	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2008"	"number"	57892	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2009"	"number"	57246	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2010"	"number"	56988	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2011"	"number"	57415	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2012"	"number"	58751	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2013"	"number"	60768	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2014"	"number"	62557	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2015"	"number"	63979	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2016"	"number"	65234	""
"Male"	"Aged 5-9"	"Northern Ireland"	"2017"	"number"	66063	""
